,wm_yr_wk,state_id,store_id,sell_price,sales
618,11210,2,WI_2,2.8880263157894746,83
619,11210,2,WI_3,2.8752631578947376,161
620,11211,0,CA_1,2.6316470588235306,125
621,11211,0,CA_2,2.885256410256411,111
622,11211,0,CA_3,2.9209333333333345,202
623,11211,0,CA_4,2.8334666666666672,63
624,11211,1,TX_1,2.8951315789473697,88
625,11211,1,TX_2,2.8453846153846163,211
626,11211,1,TX_3,2.9230263157894747,135
627,11211,2,WI_1,2.89592105263158,100
628,11211,2,WI_2,2.8930263157894744,45
629,11211,2,WI_3,2.8934210526315796,133
630,11212,0,CA_1,2.607191011235956,178
631,11212,0,CA_2,2.9090000000000007,104
632,11212,0,CA_3,2.939078947368422,187
633,11212,0,CA_4,2.8436000000000003,54
634,11212,1,TX_1,2.9035064935064945,56
635,11212,1,TX_2,2.8373750000000006,181
636,11212,1,TX_3,2.9430263157894747,142
637,11212,2,WI_1,2.91342105263158,79
638,11212,2,WI_2,2.9030263157894747,53
639,11212,2,WI_3,2.877307692307693,138
640,11213,0,CA_1,2.5900000000000007,83
641,11213,0,CA_2,2.878271604938272,145
642,11213,0,CA_3,2.9135064935064947,187
643,11213,0,CA_4,2.853733333333334,56
644,11213,1,TX_1,2.803580246913581,65
645,11213,1,TX_2,2.8202409638554227,200
646,11213,1,TX_3,2.78329411764706,222
647,11213,2,WI_1,2.91342105263158,80
648,11213,2,WI_2,2.9030263157894747,58
649,11213,2,WI_3,2.802962962962964,110
650,11214,0,CA_1,2.6215384615384623,139
651,11214,0,CA_2,2.699673913043479,144
652,11214,0,CA_3,2.816951219512196,278
653,11214,0,CA_4,2.853733333333334,56
654,11214,1,TX_1,2.703837209302326,142
655,11214,1,TX_2,2.626373626373627,260
656,11214,1,TX_3,2.7559302325581405,265
657,11214,2,WI_1,2.7452941176470596,98
658,11214,2,WI_2,2.7654320987654333,101
659,11214,2,WI_3,2.6468888888888893,188
660,11215,0,CA_1,2.6215384615384623,221
661,11215,0,CA_2,2.6571276595744693,175
662,11215,0,CA_3,2.7625000000000006,236
663,11215,0,CA_4,2.8314473684210535,70
664,11215,1,TX_1,2.700333333333334,129
665,11215,1,TX_2,2.605652173913044,376
666,11215,1,TX_3,2.726896551724139,213
667,11215,2,WI_1,2.723488372093024,115
668,11215,2,WI_2,2.691904761904763,94
669,11215,2,WI_3,2.623626373626374,193
670,11216,0,CA_1,2.6215384615384623,179
671,11216,0,CA_2,2.6571276595744693,115
672,11216,0,CA_3,2.7647619047619054,209
673,11216,0,CA_4,2.8314473684210535,60
674,11216,1,TX_1,2.700333333333334,156
675,11216,1,TX_2,2.605652173913044,224
676,11216,1,TX_3,2.726896551724139,188
677,11216,2,WI_1,2.6632608695652182,89
678,11216,2,WI_2,2.597954545454546,79
679,11216,2,WI_3,2.623626373626374,164
680,11217,0,CA_1,2.6215384615384623,153
681,11217,0,CA_2,2.659148936170214,156
682,11217,0,CA_3,2.7647619047619054,228
683,11217,0,CA_4,2.7163750000000007,71
684,11217,1,TX_1,2.721868131868133,142
685,11217,1,TX_2,2.6109782608695657,241
686,11217,1,TX_3,2.677528089887641,218
687,11217,2,WI_1,2.6826881720430116,105
688,11217,2,WI_2,2.63388888888889,80
689,11217,2,WI_3,2.623626373626374,137
690,11218,0,CA_1,2.6350000000000007,113
691,11218,0,CA_2,2.664361702127661,149
692,11218,0,CA_3,2.7647619047619054,196
693,11218,0,CA_4,2.695432098765433,81
694,11218,1,TX_1,2.6783870967741943,145
695,11218,1,TX_2,2.6109782608695657,176
696,11218,1,TX_3,2.6536666666666675,126
697,11218,2,WI_1,2.6751063829787243,108
698,11218,2,WI_2,2.63388888888889,62
699,11218,2,WI_3,2.623626373626374,136
700,11219,0,CA_1,2.656774193548388,106
701,11219,0,CA_2,2.6854736842105273,134
702,11219,0,CA_3,2.7705952380952388,172
703,11219,0,CA_4,2.695432098765433,84
704,11219,1,TX_1,2.6836559139784955,87
705,11219,1,TX_2,2.6109782608695657,172
706,11219,1,TX_3,2.630329670329671,222
707,11219,2,WI_1,2.7044210526315795,109
708,11219,2,WI_2,2.642580645161291,78
709,11219,2,WI_3,2.623626373626374,137
710,11220,0,CA_1,2.6833684210526325,120
711,11220,0,CA_2,2.6854736842105273,129
712,11220,0,CA_3,2.7705952380952388,185
713,11220,0,CA_4,2.695432098765433,51
714,11220,1,TX_1,2.6836559139784955,103
715,11220,1,TX_2,2.6109782608695657,202
716,11220,1,TX_3,2.630329670329671,198
717,11220,2,WI_1,2.7044210526315795,86
718,11220,2,WI_2,2.6620212765957456,64
719,11220,2,WI_3,2.6290109890109896,122
720,11221,0,CA_1,2.677578947368422,120
721,11221,0,CA_2,2.6854736842105273,141
722,11221,0,CA_3,2.7705952380952388,164
723,11221,0,CA_4,2.723170731707318,50
724,11221,1,TX_1,2.6836559139784955,85
725,11221,1,TX_2,2.6109782608695657,213
726,11221,1,TX_3,2.6191304347826097,248
727,11221,2,WI_1,2.707187500000001,167
728,11221,2,WI_2,2.6810526315789485,84
729,11221,2,WI_3,2.6290109890109896,115
730,11222,0,CA_1,2.6788421052631586,95
731,11222,0,CA_2,2.7012631578947377,149
732,11222,0,CA_3,2.7913095238095247,163
733,11222,0,CA_4,2.7391463414634156,53
734,11222,1,TX_1,2.6847311827957,90
735,11222,1,TX_2,2.619456521739131,158
736,11222,1,TX_3,2.6280434782608704,166
737,11222,2,WI_1,2.708645833333334,81
738,11222,2,WI_2,2.682105263157896,69
739,11222,2,WI_3,2.6448351648351656,133
740,11223,0,CA_1,2.710842105263158,111
741,11223,0,CA_2,2.7131578947368427,154
742,11223,0,CA_3,2.804166666666667,211
743,11223,0,CA_4,2.7437804878048784,48
744,11223,1,TX_1,2.693225806451614,104
745,11223,1,TX_2,2.6351086956521743,221
746,11223,1,TX_3,2.648804347826087,142
747,11223,2,WI_1,2.7176041666666673,91
748,11223,2,WI_2,2.7024210526315797,74
749,11223,2,WI_3,2.660549450549451,130
750,11224,0,CA_1,2.7112631578947375,115
751,11224,0,CA_2,2.715894736842105,164
752,11224,0,CA_3,2.8053571428571433,159
753,11224,0,CA_4,2.755243902439025,51
754,11224,1,TX_1,2.681182795698926,86
755,11224,1,TX_2,2.6409782608695656,214
756,11224,1,TX_3,2.656630434782609,184
757,11224,2,WI_1,2.7284536082474236,132
758,11224,2,WI_2,2.708947368421053,78
759,11224,2,WI_3,2.664395604395605,116
760,11225,0,CA_1,2.7169473684210526,107
761,11225,0,CA_2,2.7274736842105263,154
762,11225,0,CA_3,2.8053571428571433,167
763,11225,0,CA_4,2.756219512195122,43
764,11225,1,TX_1,2.6846236559139793,75
765,11225,1,TX_2,2.6195652173913047,158
766,11225,1,TX_3,2.656630434782609,146
767,11225,2,WI_1,2.734020618556702,83
768,11225,2,WI_2,2.7125263157894737,115
769,11225,2,WI_3,2.6659782608695655,115
770,11226,0,CA_1,2.7209473684210526,143
771,11226,0,CA_2,2.730105263157895,215
772,11226,0,CA_3,2.8113095238095243,198
773,11226,0,CA_4,2.756219512195122,43
774,11226,1,TX_1,2.7004301075268824,101
775,11226,1,TX_2,2.6522826086956526,299
776,11226,1,TX_3,2.6620652173913046,162
777,11226,2,WI_1,2.7505154639175267,97
778,11226,2,WI_2,2.724842105263158,119
779,11226,2,WI_3,2.6714130434782613,126
780,11227,0,CA_1,2.7264210526315793,122
781,11227,0,CA_2,2.730105263157895,155
782,11227,0,CA_3,2.8117857142857146,212
783,11227,0,CA_4,2.756219512195122,37
784,11227,1,TX_1,2.7043617021276605,91
785,11227,1,TX_2,2.6427956989247314,208
786,11227,1,TX_3,2.6620652173913046,161
787,11227,2,WI_1,2.7505154639175267,103
788,11227,2,WI_2,2.730105263157895,92
789,11227,2,WI_3,2.6772826086956525,117
790,11228,0,CA_1,2.7634375000000007,105
791,11228,0,CA_2,2.730105263157895,163
792,11228,0,CA_3,2.8550000000000004,223
793,11228,0,CA_4,2.762317073170732,55
794,11228,1,TX_1,2.7043617021276605,91
795,11228,1,TX_2,2.663368421052632,250
796,11228,1,TX_3,2.7117894736842105,171
797,11228,2,WI_1,2.8251000000000004,98
798,11228,2,WI_2,2.730105263157895,106
799,11228,2,WI_3,2.6847311827956992,137
800,11229,0,CA_1,2.7634375000000007,107
801,11229,0,CA_2,2.763854166666667,188
802,11229,0,CA_3,2.8550000000000004,175
803,11229,0,CA_4,2.803253012048193,84
804,11229,1,TX_1,2.7192553191489366,99
805,11229,1,TX_2,2.663368421052632,246
806,11229,1,TX_3,2.7117894736842105,154
807,11229,2,WI_1,2.8251000000000004,82
808,11229,2,WI_2,2.730105263157895,96
809,11229,2,WI_3,2.71968085106383,120
810,11230,0,CA_1,2.7634375000000007,119
811,11230,0,CA_2,2.7659793814433,153
812,11230,0,CA_3,2.8608139534883725,187
813,11230,0,CA_4,2.809277108433735,58
814,11230,1,TX_1,2.7370526315789476,137
815,11230,1,TX_2,2.675368421052632,299
816,11230,1,TX_3,2.7117894736842105,209
817,11230,2,WI_1,2.8301000000000003,140
818,11230,2,WI_2,2.730105263157895,137
819,11230,2,WI_3,2.726947368421053,126
820,11231,0,CA_1,2.7634375000000007,134
821,11231,0,CA_2,2.7670103092783513,165
822,11231,0,CA_3,2.866666666666667,168
823,11231,0,CA_4,2.809277108433735,45
824,11231,1,TX_1,2.7370526315789476,106
825,11231,1,TX_2,2.7096875,281
826,11231,1,TX_3,2.7117894736842105,172
827,11231,2,WI_1,2.8301000000000003,89
828,11231,2,WI_2,2.730105263157895,146
829,11231,2,WI_3,2.726947368421053,109
830,11232,0,CA_1,2.7634375000000007,146
831,11232,0,CA_2,2.7670103092783513,184
832,11232,0,CA_3,2.845113636363637,242
833,11232,0,CA_4,2.809277108433735,58
834,11232,1,TX_1,2.7584375000000008,167
835,11232,1,TX_2,2.7096875,257
836,11232,1,TX_3,2.7117894736842105,190
837,11232,2,WI_1,2.8301000000000003,108
838,11232,2,WI_2,2.730105263157895,182
839,11232,2,WI_3,2.726947368421053,149
840,11233,0,CA_1,2.7634375000000007,137
841,11233,0,CA_2,2.7670103092783513,161
842,11233,0,CA_3,2.845113636363637,226
843,11233,0,CA_4,2.8153012048192774,50
844,11233,1,TX_1,2.768333333333334,129
845,11233,1,TX_2,2.7096875,238
846,11233,1,TX_3,2.7117894736842105,182
847,11233,2,WI_1,2.8301000000000003,106
848,11233,2,WI_2,2.763854166666668,107
849,11233,2,WI_3,2.726947368421053,145
850,11234,0,CA_1,2.7634375000000007,144
851,11234,0,CA_2,2.7680412371134024,156
852,11234,0,CA_3,2.845113636363637,301
853,11234,0,CA_4,2.8052380952380953,85
854,11234,1,TX_1,2.768333333333334,193
855,11234,1,TX_2,2.7096875,356
856,11234,1,TX_3,2.7117894736842105,262
857,11234,2,WI_1,2.8301000000000003,98
858,11234,2,WI_2,2.763854166666668,117
859,11234,2,WI_3,2.726947368421053,133
860,11235,0,CA_1,2.7655670103092795,152
861,11235,0,CA_2,2.7680412371134024,203
862,11235,0,CA_3,2.845113636363637,214
863,11235,0,CA_4,2.8648837209302327,74
864,11235,1,TX_1,2.768333333333334,151
865,11235,1,TX_2,2.7096875,293
866,11235,1,TX_3,2.7142105263157896,232
867,11235,2,WI_1,2.8301000000000003,114
868,11235,2,WI_2,2.763854166666668,189
869,11235,2,WI_3,2.726947368421053,186
870,11236,0,CA_1,2.7655670103092795,202
871,11236,0,CA_2,2.7680412371134024,253
872,11236,0,CA_3,2.8633707865168545,275
873,11236,0,CA_4,2.8648837209302327,57
874,11236,1,TX_1,2.771145833333334,188
875,11236,1,TX_2,2.7096875,358
876,11236,1,TX_3,2.7353125000000005,360
877,11236,2,WI_1,2.8161000000000005,33
878,11236,2,WI_2,2.763854166666668,214
879,11236,2,WI_3,2.726947368421053,158
880,11237,0,CA_1,2.7655670103092795,181
881,11237,0,CA_2,2.7680412371134024,197
882,11237,0,CA_3,2.853444444444445,239
883,11237,0,CA_4,2.8648837209302327,83
884,11237,1,TX_1,2.7742708333333344,170
885,11237,1,TX_2,2.7096875,289
886,11237,1,TX_3,2.7531958762886606,282
887,11237,2,WI_1,2.8301000000000003,4
888,11237,2,WI_2,2.763854166666668,139
889,11237,2,WI_3,2.726947368421053,196
890,11238,0,CA_1,2.7655670103092795,191
891,11238,0,CA_2,2.7680412371134024,201
892,11238,0,CA_3,2.8712087912087916,251
893,11238,0,CA_4,2.8648837209302327,86
894,11238,1,TX_1,2.7742708333333344,184
895,11238,1,TX_2,2.7096875,283
896,11238,1,TX_3,2.7531958762886606,292
897,11238,2,WI_1,2.8301000000000003,2
898,11238,2,WI_2,2.763854166666668,140
899,11238,2,WI_3,2.726947368421053,158
900,11239,0,CA_1,2.7655670103092795,188
901,11239,0,CA_2,2.7680412371134024,271
902,11239,0,CA_3,2.8712087912087916,346
903,11239,0,CA_4,2.861976744186047,108
904,11239,1,TX_1,2.7742708333333344,198
905,11239,1,TX_2,2.7096875,345
906,11239,1,TX_3,2.7562886597938148,364
907,11239,2,WI_1,2.8301000000000003,54
908,11239,2,WI_2,2.763854166666668,217
909,11239,2,WI_3,2.726947368421053,275
910,11240,0,CA_1,2.755257731958764,170
911,11240,0,CA_2,2.7680412371134024,214
912,11240,0,CA_3,2.8712087912087916,222
913,11240,0,CA_4,2.861976744186047,106
914,11240,1,TX_1,2.7742708333333344,204
915,11240,1,TX_2,2.7096875,428
916,11240,1,TX_3,2.7562886597938148,260
917,11240,2,WI_1,2.8301000000000003,220
918,11240,2,WI_2,2.763854166666668,162
919,11240,2,WI_3,2.726947368421053,188
920,11241,0,CA_1,2.7655670103092795,194
921,11241,0,CA_2,2.7680412371134024,153
922,11241,0,CA_3,2.8712087912087916,191
923,11241,0,CA_4,2.861976744186047,56
924,11241,1,TX_1,2.7742708333333344,126
925,11241,1,TX_2,2.7096875,258
926,11241,1,TX_3,2.764536082474227,259
927,11241,2,WI_1,2.8301000000000003,158
928,11241,2,WI_2,2.763854166666668,107
929,11241,2,WI_3,2.726947368421053,145
930,11242,0,CA_1,2.7655670103092795,136
931,11242,0,CA_2,2.7680412371134024,167
932,11242,0,CA_3,2.8712087912087916,232
933,11242,0,CA_4,2.861976744186047,64
934,11242,1,TX_1,2.743333333333334,134
935,11242,1,TX_2,2.7096875,314
936,11242,1,TX_3,2.764536082474227,269
937,11242,2,WI_1,2.8301000000000003,156
938,11242,2,WI_2,2.763854166666668,137
939,11242,2,WI_3,2.726947368421053,181
940,11243,0,CA_1,2.7655670103092795,142
941,11243,0,CA_2,2.7680412371134024,199
942,11243,0,CA_3,2.8712087912087916,168
943,11243,0,CA_4,2.861976744186047,44
944,11243,1,TX_1,2.7742708333333344,122
945,11243,1,TX_2,2.7096875,179
946,11243,1,TX_3,2.764536082474227,239
947,11243,2,WI_1,2.8301000000000003,106
948,11243,2,WI_2,2.763854166666668,108
949,11243,2,WI_3,2.726947368421053,141
950,11244,0,CA_1,2.7655670103092795,133
951,11244,0,CA_2,2.7680412371134024,165
952,11244,0,CA_3,2.8712087912087916,187
953,11244,0,CA_4,2.861976744186047,76
954,11244,1,TX_1,2.7742708333333344,88
955,11244,1,TX_2,2.7096875,311
956,11244,1,TX_3,2.7619587628865983,245
957,11244,2,WI_1,2.8301000000000003,155
958,11244,2,WI_2,2.763854166666668,100
959,11244,2,WI_3,2.726947368421053,195
960,11245,0,CA_1,2.7655670103092795,258
961,11245,0,CA_2,2.7680412371134024,207
962,11245,0,CA_3,2.8712087912087916,247
963,11245,0,CA_4,2.861976744186047,110
964,11245,1,TX_1,2.7742708333333344,166
965,11245,1,TX_2,2.7096875,300
966,11245,1,TX_3,2.7619587628865983,378
967,11245,2,WI_1,2.8301000000000003,208
968,11245,2,WI_2,2.763854166666668,187
969,11245,2,WI_3,2.726947368421053,205
970,11246,0,CA_1,2.7655670103092795,181
971,11246,0,CA_2,2.7680412371134024,247
972,11246,0,CA_3,2.8712087912087916,391
973,11246,0,CA_4,2.861976744186047,100
974,11246,1,TX_1,2.7742708333333344,130
975,11246,1,TX_2,2.7092708333333335,315
976,11246,1,TX_3,2.7619587628865983,209
977,11246,2,WI_1,2.8301000000000003,150
978,11246,2,WI_2,2.763854166666668,177
979,11246,2,WI_3,2.726947368421053,151
980,11247,0,CA_1,2.7655670103092795,215
981,11247,0,CA_2,2.7680412371134024,259
982,11247,0,CA_3,2.8712087912087916,186
983,11247,0,CA_4,2.861976744186047,97
984,11247,1,TX_1,2.7742708333333344,147
985,11247,1,TX_2,2.7278350515463927,261
986,11247,1,TX_3,2.7619587628865983,191
987,11247,2,WI_1,2.8301000000000003,208
988,11247,2,WI_2,2.763854166666668,213
989,11247,2,WI_3,2.728,164
990,11248,0,CA_1,2.7655670103092795,74
991,11248,0,CA_2,2.7680412371134024,134
992,11248,0,CA_3,2.8712087912087916,133
993,11248,0,CA_4,2.861976744186047,35
994,11248,1,TX_1,2.7742708333333344,72
995,11248,1,TX_2,2.7456122448979596,133
996,11248,1,TX_3,2.7619587628865983,129
997,11248,2,WI_1,2.8301000000000003,69
998,11248,2,WI_2,2.763854166666668,86
999,11248,2,WI_3,2.728,61
1000,11249,0,CA_1,2.7655670103092795,66
1001,11249,0,CA_2,2.7680412371134024,132
1002,11249,0,CA_3,2.8712087912087916,117
1003,11249,0,CA_4,2.861976744186047,47
1004,11249,1,TX_1,2.7742708333333344,61
1005,11249,1,TX_2,2.7456122448979596,149
1006,11249,1,TX_3,2.804897959183674,77
1007,11249,2,WI_1,2.8301000000000003,93
1008,11249,2,WI_2,2.763854166666668,67
1009,11249,2,WI_3,2.728,78
1010,11250,0,CA_1,2.7655670103092795,145
1011,11250,0,CA_2,2.7680412371134024,129
1012,11250,0,CA_3,2.8712087912087916,175
1013,11250,0,CA_4,2.861976744186047,67
1014,11250,1,TX_1,2.7430208333333344,72
1015,11250,1,TX_2,2.7456122448979596,204
1016,11250,1,TX_3,2.806836734693878,188
1017,11250,2,WI_1,2.8201000000000005,145
1018,11250,2,WI_2,2.763854166666668,124
1019,11250,2,WI_3,2.728,92
1020,11251,0,CA_1,2.7655670103092795,145
1021,11251,0,CA_2,2.7680412371134024,187
1022,11251,0,CA_3,2.8712087912087916,276
1023,11251,0,CA_4,2.861976744186047,71
1024,11251,1,TX_1,2.739895833333334,74
1025,11251,1,TX_2,2.7255102040816332,370
1026,11251,1,TX_3,2.806836734693878,287
1027,11251,2,WI_1,2.8201000000000005,146
1028,11251,2,WI_2,2.763854166666668,151
1029,11251,2,WI_3,2.728,107
1030,11252,0,CA_1,2.7655670103092795,160
1031,11252,0,CA_2,2.7556701030927844,221
1032,11252,0,CA_3,2.8712087912087916,294
1033,11252,0,CA_4,2.861976744186047,65
1034,11252,1,TX_1,2.7430208333333344,113
1035,11252,1,TX_2,2.7456122448979596,319
1036,11252,1,TX_3,2.806836734693878,231
1037,11252,2,WI_1,2.8201000000000005,195
1038,11252,2,WI_2,2.763854166666668,118
1039,11252,2,WI_3,2.728,138
1040,11301,0,CA_1,2.7707216494845373,226
1041,11301,0,CA_2,2.7598969072164956,214
1042,11301,0,CA_3,2.8062765957446816,342
1043,11301,0,CA_4,2.8631395348837216,85
1044,11301,1,TX_1,2.7430208333333344,157
1045,11301,1,TX_2,2.746632653061225,328
1046,11301,1,TX_3,2.80795918367347,219
1047,11301,2,WI_1,2.8212,138
1048,11301,2,WI_2,2.7619791666666678,160
1049,11301,2,WI_3,2.7311578947368425,168
1050,11302,0,CA_1,2.7735051546391762,212
1051,11302,0,CA_2,2.7629896907216507,207
1052,11302,0,CA_3,2.812659574468086,299
1053,11302,0,CA_4,2.8679069767441865,63
1054,11302,1,TX_1,2.748229166666668,139
1055,11302,1,TX_2,2.7589795918367352,332
1056,11302,1,TX_3,2.82030612244898,259
1057,11302,2,WI_1,2.8333000000000004,196
1058,11302,2,WI_2,2.7672916666666674,175
1059,11302,2,WI_3,2.7354736842105263,148
1060,11303,0,CA_1,2.776597938144331,173
1061,11303,0,CA_2,2.7706185567010313,193
1062,11303,0,CA_3,2.8145744680851075,273
1063,11303,0,CA_4,2.8679069767441865,67
1064,11303,1,TX_1,2.7698958333333343,152
1065,11303,1,TX_2,2.7597959183673475,264
1066,11303,1,TX_3,2.8213265306122457,276
1067,11303,2,WI_1,2.8381,163
1068,11303,2,WI_2,2.772500000000001,164
1069,11303,2,WI_3,2.7366315789473687,140
1070,11304,0,CA_1,2.776597938144331,146
1071,11304,0,CA_2,2.7727835051546403,173
1072,11304,0,CA_3,2.8198936170212776,266
1073,11304,0,CA_4,2.8658139534883724,43
1074,11304,1,TX_1,2.7698958333333343,86
1075,11304,1,TX_2,2.7597959183673475,239
1076,11304,1,TX_3,2.8210204081632657,252
1077,11304,2,WI_1,2.8381,133
1078,11304,2,WI_2,2.772500000000001,131
1079,11304,2,WI_3,2.7429473684210532,116
1080,11305,0,CA_1,2.778762886597939,221
1081,11305,0,CA_2,2.7952040816326544,163
1082,11305,0,CA_3,2.8195744680851074,296
1083,11305,0,CA_4,2.8658139534883724,58
1084,11305,1,TX_1,2.773020833333334,118
1085,11305,1,TX_2,2.7821212121212127,322
1086,11305,1,TX_3,2.842424242424243,214
1087,11305,2,WI_1,2.8381,164
1088,11305,2,WI_2,2.7721875000000007,134
1089,11305,2,WI_3,2.7429473684210532,151
1090,11306,0,CA_1,2.77958762886598,99
1091,11306,0,CA_2,2.7952040816326544,183
1092,11306,0,CA_3,2.820744680851065,235
1093,11306,0,CA_4,2.8658139534883724,65
1094,11306,1,TX_1,2.7684375000000006,130
1095,11306,1,TX_2,2.7720202020202027,246
1096,11306,1,TX_3,2.842424242424243,196
1097,11306,2,WI_1,2.8592079207920795,163
1098,11306,2,WI_2,2.771875000000001,183
1099,11306,2,WI_3,2.766145833333334,199
1100,11307,0,CA_1,2.77958762886598,119
1101,11307,0,CA_2,2.7952040816326544,197
1102,11307,0,CA_3,2.8433684210526327,265
1103,11307,0,CA_4,2.8658139534883724,47
1104,11307,1,TX_1,2.7997938144329906,109
1105,11307,1,TX_2,2.7821212121212127,194
1106,11307,1,TX_3,2.842424242424243,192
1107,11307,2,WI_1,2.8672277227722773,163
1108,11307,2,WI_2,2.771875000000001,168
1109,11307,2,WI_3,2.766145833333334,153
1110,11308,0,CA_1,2.801938775510205,108
1111,11308,0,CA_2,2.7952040816326544,148
1112,11308,0,CA_3,2.8433684210526327,245
1113,11308,0,CA_4,2.8900000000000006,87
1114,11308,1,TX_1,2.8009278350515476,140
1115,11308,1,TX_2,2.8037000000000005,299
1116,11308,1,TX_3,2.842424242424243,160
1117,11308,2,WI_1,2.8592079207920795,139
1118,11308,2,WI_2,2.794536082474228,122
1119,11308,2,WI_3,2.766145833333334,144
1120,11309,0,CA_1,2.801938775510205,98
1121,11309,0,CA_2,2.796326530612246,177
1122,11309,0,CA_3,2.8433684210526327,234
1123,11309,0,CA_4,2.8900000000000006,84
1124,11309,1,TX_1,2.799489795918369,125
1125,11309,1,TX_2,2.8037000000000005,360
1126,11309,1,TX_3,2.842424242424243,230
1127,11309,2,WI_1,2.8592079207920795,159
1128,11309,2,WI_2,2.794536082474228,114
1129,11309,2,WI_3,2.766145833333334,146
1130,11310,0,CA_1,2.77939393939394,104
1131,11310,0,CA_2,2.796326530612246,161
1132,11310,0,CA_3,2.8426041666666677,189
1133,11310,0,CA_4,2.8900000000000006,54
1134,11310,1,TX_1,2.800000000000001,93
1135,11310,1,TX_2,2.802403846153847,246
1136,11310,1,TX_3,2.841700000000001,225
1137,11310,2,WI_1,2.8581372549019615,150
1138,11310,2,WI_2,2.801428571428572,143
1139,11310,2,WI_3,2.766145833333334,162
1140,11311,0,CA_1,2.7695959595959607,136
1141,11311,0,CA_2,2.797171717171718,151
1142,11311,0,CA_3,2.8398969072164957,213
1143,11311,0,CA_4,2.899540229885057,60
1144,11311,1,TX_1,2.801900000000001,113
1145,11311,1,TX_2,2.802403846153847,269
1146,11311,1,TX_3,2.8317000000000005,195
1147,11311,2,WI_1,2.8564077669902916,157
1148,11311,2,WI_2,2.7481188118811892,119
1149,11311,2,WI_3,2.766145833333334,123
1150,11312,0,CA_1,2.8211650485436897,138
1151,11312,0,CA_2,2.8742000000000005,147
1152,11312,0,CA_3,2.9158163265306127,214
1153,11312,0,CA_4,2.9015909090909093,50
1154,11312,1,TX_1,2.779801980198021,128
1155,11312,1,TX_2,2.799807692307693,306
1156,11312,1,TX_3,2.8914705882352947,220
1157,11312,2,WI_1,2.927009345794394,177
1158,11312,2,WI_2,2.725865384615386,160
1159,11312,2,WI_3,2.8397938144329906,144
1160,11313,0,CA_1,2.7645132743362852,152
1161,11313,0,CA_2,2.8753,151
1162,11313,0,CA_3,2.916938775510205,176
1163,11313,0,CA_4,2.8808888888888893,62
1164,11313,1,TX_1,2.823750000000001,83
1165,11313,1,TX_2,2.895233644859815,233
1166,11313,1,TX_3,2.8398113207547175,192
1167,11313,2,WI_1,2.9387037037037054,144
1168,11313,2,WI_2,2.733981481481482,119
1169,11313,2,WI_3,2.844489795918368,138
1170,11314,0,CA_1,2.688099173553722,164
1171,11314,0,CA_2,2.8645714285714283,158
1172,11314,0,CA_3,2.946,169
1173,11314,0,CA_4,2.843814432989692,71
1174,11314,1,TX_1,2.8449532710280376,126
1175,11314,1,TX_2,2.863727272727275,233
1176,11314,1,TX_3,2.866545454545456,264
1177,11314,2,WI_1,2.8579824561403524,153
1178,11314,2,WI_2,2.640508474576273,154
1179,11314,2,WI_3,2.8407070707070714,87
1180,11315,0,CA_1,2.6863414634146365,130
1181,11315,0,CA_2,2.6963478260869573,161
1182,11315,0,CA_3,2.7823478260869585,212
1183,11315,0,CA_4,2.780392156862746,73
1184,11315,1,TX_1,2.7998165137614683,122
1185,11315,1,TX_2,2.861000000000002,265
1186,11315,1,TX_3,2.863928571428573,199
1187,11315,2,WI_1,2.8066949152542393,112
1188,11315,2,WI_2,2.646000000000002,134
1189,11315,2,WI_3,2.8418181818181827,104
1190,11316,0,CA_1,2.6926612903225826,140
1191,11316,0,CA_2,2.694830508474578,160
1192,11316,0,CA_3,2.7243333333333353,207
1193,11316,0,CA_4,2.7468269230769238,68
1194,11316,1,TX_1,2.814727272727273,133
1195,11316,1,TX_2,2.8619819819819843,313
1196,11316,1,TX_3,2.8471681415929213,204
1197,11316,2,WI_1,2.7702479338842996,164
1198,11316,2,WI_2,2.6382786885245917,139
1199,11316,2,WI_3,2.8642000000000007,95
1200,11317,0,CA_1,2.6848387096774218,167
1201,11317,0,CA_2,2.7100813008130102,218
1202,11317,0,CA_3,2.7194166666666684,242
1203,11317,0,CA_4,2.7468269230769238,82
1204,11317,1,TX_1,2.814727272727273,160
1205,11317,1,TX_2,2.8092173913043497,336
1206,11317,1,TX_3,2.8438596491228085,241
1207,11317,2,WI_1,2.726693548387099,159
1208,11317,2,WI_2,2.6382786885245917,161
1209,11317,2,WI_3,2.880980392156863,80
1210,11318,0,CA_1,2.6848387096774218,122
1211,11318,0,CA_2,2.6960483870967766,239
1212,11318,0,CA_3,2.7016528925619854,211
1213,11318,0,CA_4,2.7439047619047625,75
1214,11318,1,TX_1,2.805909090909091,133
1215,11318,1,TX_2,2.8092173913043497,225
1216,11318,1,TX_3,2.840948275862071,199
1217,11318,2,WI_1,2.726693548387099,116
1218,11318,2,WI_2,2.6382786885245917,131
1219,11318,2,WI_3,2.8002727272727292,105
1220,11319,0,CA_1,2.6926612903225826,166
1221,11319,0,CA_2,2.6960483870967766,194
1222,11319,0,CA_3,2.699754098360658,211
1223,11319,0,CA_4,2.7714953271028038,84
1224,11319,1,TX_1,2.805909090909091,105
1225,11319,1,TX_2,2.804086956521741,208
1226,11319,1,TX_3,2.8505982905982927,153
1227,11319,2,WI_1,2.726693548387099,157
1228,11319,2,WI_2,2.6382786885245917,166
1229,11319,2,WI_3,2.795929203539825,128
